_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,negative_yn,thoughtcat,id,negative_yn_gold,num,num2,text,thoughtcat_gold,time
1562458649,1/27/2018 17:05:24,false,3310709783,,1/27/2018 17:02:28,false,elite,0.9565,44185272,USA,CA,Los Angeles,204.152.203.155,yes,1,,,,,"is it just me, or is that new no alchohol beer they're advertising THE worst idea EVER?? hitting edinburgh 2morrow, yayyy",,
1562458649,1/28/2018 13:51:36,false,3311666435,,1/28/2018 13:48:01,false,elite,0.8261,28709211,CAN,MB,Brandon,216.36.170.61,no,,,,,,"is it just me, or is that new no alchohol beer they're advertising THE worst idea EVER?? hitting edinburgh 2morrow, yayyy",,
1562458649,1/28/2018 16:13:41,false,3311800861,,1/28/2018 16:13:01,false,instagc,0.8462,27914150,USA,KS,Emporia,67.61.151.85,mixed,1,,,,,"is it just me, or is that new no alchohol beer they're advertising THE worst idea EVER?? hitting edinburgh 2morrow, yayyy",,
1562458651,1/27/2018 00:02:59,false,3309557765,,1/27/2018 00:01:49,false,neodev,0.88,44062380,USA,CA,San Francisco,45.56.195.50,no,,,,,,"omgomgomg, ,, it's friday :D i need to wash my blankets. lol. just waiting for ella to come over in like 5, so we can party 2-4-7. thenn, going to hangout with others we shan't mention at northeast. :)",,
1562458651,1/27/2018 01:09:03,false,3309659223,,1/27/2018 01:07:35,false,elite,0.96,44218965,USA,CA,San Francisco,45.56.195.10,no,,,,,,"omgomgomg, ,, it's friday :D i need to wash my blankets. lol. just waiting for ella to come over in like 5, so we can party 2-4-7. thenn, going to hangout with others we shan't mention at northeast. :)",,
1562458651,1/27/2018 02:42:16,false,3309791473,,1/27/2018 02:41:35,false,elite,0.9048,44260973,USA,CA,Los Angeles,204.152.203.155,no,,,,,,"omgomgomg, ,, it's friday :D i need to wash my blankets. lol. just waiting for ella to come over in like 5, so we can party 2-4-7. thenn, going to hangout with others we shan't mention at northeast. :)",,
1562458651,1/27/2018 03:30:14,false,3309864282,,1/27/2018 03:29:17,false,instagc,0.9091,22430315,USA,NM,Albuquerque,73.26.174.122,no,,,,,,"omgomgomg, ,, it's friday :D i need to wash my blankets. lol. just waiting for ella to come over in like 5, so we can party 2-4-7. thenn, going to hangout with others we shan't mention at northeast. :)",,
1562458652,1/27/2018 16:55:24,false,3310696493,,1/27/2018 16:54:39,false,elite,0.9565,44185272,USA,CA,Los Angeles,204.152.203.155,no,,,,,,Today's Joke: Never before one woman admits she did what she did because she's done what needs be done without being done. Confused? WAKAKAKAKAKAKAKAKAKAKAKAKAKAKA!!!!!,,
1562458652,1/27/2018 19:34:04,false,3310883145,,1/27/2018 19:12:59,false,elite,0.8824,44229653,USA,AL,Bon Air,24.179.4.50,no,,,,,,Today's Joke: Never before one woman admits she did what she did because she's done what needs be done without being done. Confused? WAKAKAKAKAKAKAKAKAKAKAKAKAKAKA!!!!!,,
1562458652,1/28/2018 13:15:22,false,3311641092,,1/28/2018 13:10:57,false,elite,0.8261,28709211,CAN,MB,Brandon,216.36.170.61,no,,,,,,Today's Joke: Never before one woman admits she did what she did because she's done what needs be done without being done. Confused? WAKAKAKAKAKAKAKAKAKAKAKAKAKAKA!!!!!,,
1562458653,1/27/2018 00:20:32,false,3309592237,,1/27/2018 00:19:19,false,neodev,0.88,44062380,USA,CA,San Francisco,45.56.195.190,yes,1,,,,,is wondering whether going to the Lakes with a load of year 6s is such a good idea after all!?! (Seeing as I get worn out climbing the stairs...),,
1562458653,1/27/2018 12:27:02,false,3310391194,,1/27/2018 12:24:54,false,instagc,0.8696,19838540,USA,AL,Mobile,68.63.67.24,yes,1,,,,,is wondering whether going to the Lakes with a load of year 6s is such a good idea after all!?! (Seeing as I get worn out climbing the stairs...),,
1562458653,1/27/2018 13:30:43,false,3310470752,,1/27/2018 13:24:21,false,clixsense,0.9091,19638651,USA,SC,Murrells Inlet,98.122.122.239,yes,1,,,,,is wondering whether going to the Lakes with a load of year 6s is such a good idea after all!?! (Seeing as I get worn out climbing the stairs...),,
1562458654,1/26/2018 23:57:47,false,3309545915,,1/26/2018 23:55:34,false,neodev,0.88,44062380,USA,CA,San Francisco,45.56.195.50,yes,1,,,,,had an interesting experience watching his mom mutter things under her breath while beating the dvr and later the dvd player and vcr.,,
1562458654,1/27/2018 01:03:08,false,3309649925,,1/27/2018 01:01:12,false,elite,0.96,44218965,USA,CA,San Francisco,45.56.195.10,yes,1,,,,,had an interesting experience watching his mom mutter things under her breath while beating the dvr and later the dvd player and vcr.,,
1562458654,1/27/2018 02:15:00,false,3309766293,,1/27/2018 02:08:56,false,elite,1.0,44124869,USA,CA,San Jose,68.68.96.144,yes,1,,,,,had an interesting experience watching his mom mutter things under her breath while beating the dvr and later the dvd player and vcr.,,
1562458654,1/27/2018 06:26:41,false,3310045511,,1/27/2018 06:25:33,false,elite,0.8333,31883685,GBR,I2,Manchester,2.98.39.107,no,,,,,,had an interesting experience watching his mom mutter things under her breath while beating the dvr and later the dvd player and vcr.,,
1562458654,1/27/2018 08:47:57,false,3310180843,,1/27/2018 08:45:45,false,bitcoinget,0.8571,44086620,USA,NY,New York,159.203.87.119,no,,,,,,had an interesting experience watching his mom mutter things under her breath while beating the dvr and later the dvd player and vcr.,,
1562458654,1/27/2018 10:00:22,false,3310260532,,1/27/2018 09:59:26,false,instagc,1.0,35903629,GBR,W4,Ayr,95.147.52.30,yes,1,,,,,had an interesting experience watching his mom mutter things under her breath while beating the dvr and later the dvd player and vcr.,,
1562458656,1/27/2018 12:44:25,false,3310410082,,1/27/2018 12:42:17,false,instagc,0.8696,19838540,USA,AL,Mobile,68.63.67.24,no,,,,,,A true artist doesn't think of what he has to paint.He just holds the brush in his hand and throughs his creativity on the paper of what comes first in his mind.,,
1562458656,1/27/2018 15:36:02,false,3310595722,,1/27/2018 15:34:36,false,elite,0.9048,44260973,USA,CA,Los Angeles,204.152.203.156,no,,,,,,A true artist doesn't think of what he has to paint.He just holds the brush in his hand and throughs his creativity on the paper of what comes first in his mind.,,
1562458656,1/27/2018 16:13:10,false,3310639352,,1/27/2018 16:11:20,false,elite,0.96,44218965,USA,CA,San Jose,173.245.66.16,no,,,,,,A true artist doesn't think of what he has to paint.He just holds the brush in his hand and throughs his creativity on the paper of what comes first in his mind.,,
1562458657,1/27/2018 00:24:47,false,3309597355,,1/27/2018 00:23:53,false,neodev,0.88,44062380,USA,CA,San Francisco,45.56.195.190,yes,1,,,,,stupid harry potter movie kept me up till 1:30 in the morning and did not help the fact i had to wake up at 6:30am.....  but it was good so i guess it was worth it. :),,
1562458657,1/27/2018 12:33:40,false,3310397935,,1/27/2018 12:31:26,false,instagc,0.8696,19838540,USA,AL,Mobile,68.63.67.24,mixed,1,,,,,stupid harry potter movie kept me up till 1:30 in the morning and did not help the fact i had to wake up at 6:30am.....  but it was good so i guess it was worth it. :),,
1562458657,1/27/2018 13:33:32,false,3310475217,,1/27/2018 13:32:38,false,clixsense,0.9091,19638651,USA,SC,Murrells Inlet,98.122.122.239,mixed,1,,,,,stupid harry potter movie kept me up till 1:30 in the morning and did not help the fact i had to wake up at 6:30am.....  but it was good so i guess it was worth it. :),,
1562458658,1/27/2018 16:55:24,false,3310696489,,1/27/2018 16:54:39,false,elite,0.9565,44185272,USA,CA,Los Angeles,204.152.203.155,no,,,,,,"/I've been looking forward to today for a week./"" He said with a smile. /""Or I might have to wait for tomorrow./"" Said the voice. /""Tonight would be good./"" He said aloud to himself. /""Yes. Good indeed./"" The voice said. /""If only...../""""",,
1562458658,1/27/2018 19:34:04,false,3310883150,,1/27/2018 19:12:59,false,elite,0.8824,44229653,USA,AL,Bon Air,24.179.4.50,no,,,,,,"/I've been looking forward to today for a week./"" He said with a smile. /""Or I might have to wait for tomorrow./"" Said the voice. /""Tonight would be good./"" He said aloud to himself. /""Yes. Good indeed./"" The voice said. /""If only...../""""",,
1562458658,1/28/2018 13:15:22,false,3311641086,,1/28/2018 13:10:57,false,elite,0.8261,28709211,CAN,MB,Brandon,216.36.170.61,no,,,,,,"/I've been looking forward to today for a week./"" He said with a smile. /""Or I might have to wait for tomorrow./"" Said the voice. /""Tonight would be good./"" He said aloud to himself. /""Yes. Good indeed./"" The voice said. /""If only...../""""",,
1562458659,1/26/2018 23:57:47,false,3309545924,,1/26/2018 23:55:34,false,neodev,0.88,44062380,USA,CA,San Francisco,45.56.195.50,mixed,1,,,,,leaving 4 vacation. Will try to update in Slovakia but consider me gone 4 the next 2 months. This is Michal Kononenko signing off. I love u guys.,,
1562458659,1/27/2018 01:03:08,false,3309649957,,1/27/2018 01:01:12,false,elite,0.96,44218965,USA,CA,San Francisco,45.56.195.10,mixed,1,,,,,leaving 4 vacation. Will try to update in Slovakia but consider me gone 4 the next 2 months. This is Michal Kononenko signing off. I love u guys.,,
1562458659,1/27/2018 02:15:00,false,3309766292,,1/27/2018 02:08:56,false,elite,1.0,44124869,USA,CA,San Jose,68.68.96.144,no,,,,,,leaving 4 vacation. Will try to update in Slovakia but consider me gone 4 the next 2 months. This is Michal Kononenko signing off. I love u guys.,,
1562458659,1/27/2018 06:26:41,false,3310045508,,1/27/2018 06:25:33,false,elite,0.8333,31883685,GBR,I2,Manchester,2.98.39.107,no,,,,,,leaving 4 vacation. Will try to update in Slovakia but consider me gone 4 the next 2 months. This is Michal Kononenko signing off. I love u guys.,,
1562458659,1/27/2018 08:47:57,false,3310180848,,1/27/2018 08:45:45,false,bitcoinget,0.8571,44086620,USA,NY,New York,159.203.87.119,no,,,,,,leaving 4 vacation. Will try to update in Slovakia but consider me gone 4 the next 2 months. This is Michal Kononenko signing off. I love u guys.,,
1562458659,1/27/2018 10:00:22,false,3310260521,,1/27/2018 09:59:26,false,instagc,1.0,35903629,GBR,W4,Ayr,95.147.52.30,no,,,,,,leaving 4 vacation. Will try to update in Slovakia but consider me gone 4 the next 2 months. This is Michal Kononenko signing off. I love u guys.,,
1562458660,1/27/2018 16:51:43,false,3310691401,,1/27/2018 16:50:24,false,elite,0.9565,44185272,USA,CA,Los Angeles,204.152.203.155,yes,1,,,,,"Had an interesting morning listening to his mom screech at the computer not working, screech at the clothesline, and screech at and beat the washing machine. The number of problems on the computer were caused by the caps lock button being stuck and not IE",,
1562458660,1/27/2018 19:11:57,false,3310860205,,1/27/2018 19:11:07,false,elite,0.8824,44229653,USA,AL,Bon Air,24.179.4.50,no,,,,,,"Had an interesting morning listening to his mom screech at the computer not working, screech at the clothesline, and screech at and beat the washing machine. The number of problems on the computer were caused by the caps lock button being stuck and not IE",,
1562458660,1/28/2018 13:09:04,false,3311636764,,1/28/2018 13:04:42,false,elite,0.8261,28709211,CAN,MB,Brandon,216.36.170.61,mixed,1,,,,,"Had an interesting morning listening to his mom screech at the computer not working, screech at the clothesline, and screech at and beat the washing machine. The number of problems on the computer were caused by the caps lock button being stuck and not IE",,
1562458661,1/28/2018 14:29:51,false,3311712027,,1/28/2018 14:22:26,false,elite,0.8261,28709211,CAN,MB,Brandon,216.36.170.61,no,,,,,,"Just watched /Singin' in the Rain/"" . . .   Gene Kelly makes his dancing look effortless and like a lot of fun.   What a talent.""",,
1562458661,1/28/2018 16:18:45,false,3311804930,,1/28/2018 16:17:41,false,instagc,0.8462,27914150,USA,KS,Emporia,67.61.151.85,no,,,,,,"Just watched /Singin' in the Rain/"" . . .   Gene Kelly makes his dancing look effortless and like a lot of fun.   What a talent.""",,
1562458661,1/28/2018 16:24:47,false,3311810189,,1/28/2018 16:23:49,false,elite,1.0,44062216,GBR,H9,London,161.74.220.192,no,,,,,,"Just watched /Singin' in the Rain/"" . . .   Gene Kelly makes his dancing look effortless and like a lot of fun.   What a talent.""",,
1562458662,1/26/2018 23:57:47,false,3309545920,,1/26/2018 23:55:34,false,neodev,0.88,44062380,USA,CA,San Francisco,45.56.195.50,yes,1,,,,,"Doing summer homework and watch the 10th kingdom, only one week till my partents are gone for four day ya time to myself it's been too long.",,
1562458662,1/27/2018 01:03:08,false,3309649942,,1/27/2018 01:01:12,false,elite,0.96,44218965,USA,CA,San Francisco,45.56.195.10,yes,1,,,,,"Doing summer homework and watch the 10th kingdom, only one week till my partents are gone for four day ya time to myself it's been too long.",,
1562458662,1/27/2018 02:15:00,false,3309766287,,1/27/2018 02:08:56,false,elite,1.0,44124869,USA,CA,San Jose,68.68.96.144,no,,,,,,"Doing summer homework and watch the 10th kingdom, only one week till my partents are gone for four day ya time to myself it's been too long.",,
1562458662,1/27/2018 06:26:41,false,3310045506,,1/27/2018 06:25:33,false,elite,0.8333,31883685,GBR,I2,Manchester,2.98.39.107,mixed,1,,,,,"Doing summer homework and watch the 10th kingdom, only one week till my partents are gone for four day ya time to myself it's been too long.",,
1562458662,1/27/2018 08:47:57,false,3310180839,,1/27/2018 08:45:45,false,bitcoinget,0.8571,44086620,USA,NY,New York,159.203.87.119,no,,,,,,"Doing summer homework and watch the 10th kingdom, only one week till my partents are gone for four day ya time to myself it's been too long.",,
1562458662,1/27/2018 10:00:22,false,3310260538,,1/27/2018 09:59:26,false,instagc,1.0,35903629,GBR,W4,Ayr,95.147.52.30,no,,,,,,"Doing summer homework and watch the 10th kingdom, only one week till my partents are gone for four day ya time to myself it's been too long.",,
1562458663,1/27/2018 00:17:36,false,3309588605,,1/27/2018 00:14:06,false,neodev,0.88,44062380,USA,CA,San Francisco,45.56.195.190,no,,,,,,"You're alive. Do something. The directive in life, the moral imperative was so uncomplicated. It could be expressed in single words, not complete sentences. It sounded like this: Look. Listen. Choose. Act.",,
1562458663,1/27/2018 03:35:51,false,3309872884,,1/27/2018 03:35:21,false,instagc,0.9091,22430315,USA,NM,Albuquerque,73.26.174.122,no,,,,,,"You're alive. Do something. The directive in life, the moral imperative was so uncomplicated. It could be expressed in single words, not complete sentences. It sounded like this: Look. Listen. Choose. Act.",,
1562458663,1/27/2018 12:22:37,false,3310387197,,1/27/2018 12:20:33,false,instagc,0.8696,19838540,USA,AL,Mobile,68.63.67.24,no,,,,,,"You're alive. Do something. The directive in life, the moral imperative was so uncomplicated. It could be expressed in single words, not complete sentences. It sounded like this: Look. Listen. Choose. Act.",,
1562458664,1/27/2018 16:50:21,false,3310689459,,1/27/2018 16:46:56,false,elite,0.9565,44185272,USA,CA,Los Angeles,204.152.203.155,no,,,,,,"pretty happy after a good weekend, and after getting to go to a party and see some really close PCC friends once more",,
1562458664,1/27/2018 19:11:04,false,3310859153,,1/27/2018 19:10:29,false,elite,0.8824,44229653,USA,AL,Bon Air,24.179.4.50,no,,,,,,"pretty happy after a good weekend, and after getting to go to a party and see some really close PCC friends once more",,
1562458664,1/28/2018 13:04:41,false,3311633770,,1/28/2018 12:55:43,false,elite,0.8261,28709211,CAN,MB,Brandon,216.36.170.61,no,,,,,,"pretty happy after a good weekend, and after getting to go to a party and see some really close PCC friends once more",,
1562458665,1/28/2018 14:39:55,false,3311722988,,1/28/2018 14:35:36,false,elite,0.8261,28709211,CAN,MB,Brandon,216.36.170.61,yes,1,,,,,really hates being an adult. I miss being a kid with no bullshit around like nowadays. Yeah I know that's how it goes but geeez!,,
1562458665,1/28/2018 16:20:50,false,3311806690,,1/28/2018 16:19:46,false,instagc,0.8462,27914150,USA,KS,Emporia,67.61.151.85,yes,1,,,,,really hates being an adult. I miss being a kid with no bullshit around like nowadays. Yeah I know that's how it goes but geeez!,,
1562458665,1/28/2018 16:29:06,false,3311813720,,1/28/2018 16:25:54,false,elite,1.0,44062216,GBR,H9,London,161.74.220.192,yes,1,,,,,really hates being an adult. I miss being a kid with no bullshit around like nowadays. Yeah I know that's how it goes but geeez!,,
1562458666,1/27/2018 17:07:13,false,3310712224,,1/27/2018 17:06:18,false,elite,0.9565,44185272,USA,CA,Los Angeles,204.152.203.155,yes,1,,,,,sitting in the jury courtoom waiting to be be called for duty.... restrooms need some updating.... can we divert funds that we are not paying the state senators to make them prettier?,,
1562458666,1/28/2018 14:13:55,false,3311699164,,1/28/2018 14:10:11,false,elite,0.8261,28709211,CAN,MB,Brandon,216.36.170.61,mixed,1,,,,,sitting in the jury courtoom waiting to be be called for duty.... restrooms need some updating.... can we divert funds that we are not paying the state senators to make them prettier?,,
1562458666,1/28/2018 16:15:46,false,3311802454,,1/28/2018 16:14:40,false,instagc,0.8462,27914150,USA,KS,Emporia,67.61.151.85,yes,1,,,,,sitting in the jury courtoom waiting to be be called for duty.... restrooms need some updating.... can we divert funds that we are not paying the state senators to make them prettier?,,
1562458667,1/27/2018 00:30:47,false,3309605001,,1/27/2018 00:29:21,false,neodev,0.88,44062380,USA,WA,Seattle,62.100.209.170,no,,,,,,"is off to the guillotine. You can try texting me if you want to visit, otherwise call my mama (269-1601). Wish me luck!",,
1562458667,1/27/2018 12:35:49,false,3310400486,,1/27/2018 12:33:41,false,instagc,0.8696,19838540,USA,AL,Mobile,68.63.67.24,no,,,,,,"is off to the guillotine. You can try texting me if you want to visit, otherwise call my mama (269-1601). Wish me luck!",,
1562458667,1/27/2018 13:34:43,false,3310476926,,1/27/2018 13:33:33,false,clixsense,0.9091,19638651,USA,SC,Murrells Inlet,98.122.122.239,no,,,,,,"is off to the guillotine. You can try texting me if you want to visit, otherwise call my mama (269-1601). Wish me luck!",,
1562458668,1/27/2018 17:06:15,false,3310710953,,1/27/2018 17:05:27,false,elite,0.9565,44185272,USA,CA,Los Angeles,204.152.203.155,mixed,1,,,,,"Family is still kicking! Barely making it but 'm happy to have been able to see them! It sucks that all my memories of my family will be overruled by them getting old and sick and dying, the good memories seem to be harder and harder to find...",,
1562458668,1/28/2018 14:10:10,false,3311695511,,1/28/2018 13:51:54,false,elite,0.8261,28709211,CAN,MB,Brandon,216.36.170.61,mixed,1,,,,,"Family is still kicking! Barely making it but 'm happy to have been able to see them! It sucks that all my memories of my family will be overruled by them getting old and sick and dying, the good memories seem to be harder and harder to find...",,
1562458668,1/28/2018 16:14:39,false,3311801617,,1/28/2018 16:13:42,false,instagc,0.8462,27914150,USA,KS,Emporia,67.61.151.85,yes,1,,,,,"Family is still kicking! Barely making it but 'm happy to have been able to see them! It sucks that all my memories of my family will be overruled by them getting old and sick and dying, the good memories seem to be harder and harder to find...",,
1562458669,1/28/2018 14:35:18,false,3311719246,,1/28/2018 14:29:52,false,elite,0.8261,28709211,CAN,MB,Brandon,216.36.170.61,yes,1,,,,,Any GOS student who comes to me complaining about how 'early' the next school year starts are gonna get a 'nice little lecture' from me...¤_¤,,
1562458669,1/28/2018 16:19:45,false,3311805789,,1/28/2018 16:18:46,false,instagc,0.8462,27914150,USA,KS,Emporia,67.61.151.85,yes,1,,,,,Any GOS student who comes to me complaining about how 'early' the next school year starts are gonna get a 'nice little lecture' from me...¤_¤,,
1562458669,1/28/2018 16:25:53,false,3311811070,,1/28/2018 16:24:48,false,elite,1.0,44062216,GBR,H9,London,161.74.220.192,yes,1,,,,,Any GOS student who comes to me complaining about how 'early' the next school year starts are gonna get a 'nice little lecture' from me...¤_¤,,
1562458670,1/27/2018 12:58:09,false,3310426132,,1/27/2018 12:56:05,false,instagc,0.8696,19838540,USA,AL,Mobile,68.63.67.24,no,,,,,,Just got back from church...it was weird not having the older two children with us today..I miss them and can't wait to seem them in another two weeks...:),,
1562458670,1/27/2018 15:43:37,false,3310603485,,1/27/2018 15:42:17,false,elite,0.9048,44260973,USA,CA,Los Angeles,204.152.203.156,yes,1,,,,,Just got back from church...it was weird not having the older two children with us today..I miss them and can't wait to seem them in another two weeks...:),,
1562458670,1/27/2018 16:23:02,false,3310652261,,1/27/2018 16:21:41,false,elite,0.96,44218965,USA,CA,San Jose,173.245.66.16,mixed,1,,,,,Just got back from church...it was weird not having the older two children with us today..I miss them and can't wait to seem them in another two weeks...:),,
1562458671,1/27/2018 00:01:47,false,3309555198,,1/27/2018 00:00:46,false,neodev,0.88,44062380,USA,CA,San Francisco,45.56.195.50,yes,1,,,,,Chris is gone for the week and i already miss him! I got to see him for a half hour last night because he would be leaving early todayand I wouldn't get to see him for two weeks if Michael(Michelle) wouldn't let me go over last night.,,
1562458671,1/27/2018 01:07:33,false,3309656676,,1/27/2018 01:05:55,false,elite,0.96,44218965,USA,CA,San Francisco,45.56.195.10,yes,1,,,,,Chris is gone for the week and i already miss him! I got to see him for a half hour last night because he would be leaving early todayand I wouldn't get to see him for two weeks if Michael(Michelle) wouldn't let me go over last night.,,
1562458671,1/27/2018 02:41:33,false,3309790856,,1/27/2018 02:40:46,false,elite,0.9048,44260973,USA,CA,Los Angeles,204.152.203.155,yes,1,,,,,Chris is gone for the week and i already miss him! I got to see him for a half hour last night because he would be leaving early todayand I wouldn't get to see him for two weeks if Michael(Michelle) wouldn't let me go over last night.,,
1562458671,1/27/2018 10:32:13,false,3310294442,,1/27/2018 10:31:31,false,getpaid,1.0,40032300,GBR,G5,Margate,79.78.79.33,yes,1,,,,,Chris is gone for the week and i already miss him! I got to see him for a half hour last night because he would be leaving early todayand I wouldn't get to see him for two weeks if Michael(Michelle) wouldn't let me go over last night.,,
1562458672,1/27/2018 16:43:29,false,3310679966,,1/27/2018 16:39:12,false,elite,0.9565,44185272,USA,CA,Los Angeles,204.152.203.155,no,,,,,,"ATTENTION GOLFERS   1. Keep Your Back Straight, Knees Bent & Feet Shoulder-Width Apart.   2. Form a Loose Grip.   3. Keep Your Head Down.   4. Avoid a Quick Backswing.   5. Stay Out of the Water.   6. Try Not to Hit Anyone.   7. If You are Taking Too Long",,
1562458672,1/27/2018 18:46:25,false,3310832216,,1/27/2018 18:45:16,false,elite,0.8824,44229653,USA,AL,Bon Air,24.179.4.50,no,,,,,,"ATTENTION GOLFERS   1. Keep Your Back Straight, Knees Bent & Feet Shoulder-Width Apart.   2. Form a Loose Grip.   3. Keep Your Head Down.   4. Avoid a Quick Backswing.   5. Stay Out of the Water.   6. Try Not to Hit Anyone.   7. If You are Taking Too Long",,
1562458672,1/28/2018 12:55:42,false,3311628050,,1/28/2018 12:49:29,false,elite,0.8261,28709211,CAN,MB,Brandon,216.36.170.61,no,,,,,,"ATTENTION GOLFERS   1. Keep Your Back Straight, Knees Bent & Feet Shoulder-Width Apart.   2. Form a Loose Grip.   3. Keep Your Head Down.   4. Avoid a Quick Backswing.   5. Stay Out of the Water.   6. Try Not to Hit Anyone.   7. If You are Taking Too Long",,
1562458673,1/27/2018 17:00:46,false,3310703411,,1/27/2018 16:57:18,false,elite,0.9565,44185272,USA,CA,Los Angeles,204.152.203.155,no,,,,,,hopes to be involved in the uni's new newspaper - it's satirical and way cooler than the other one with its 'student news',,
1562458673,1/27/2018 19:39:33,false,3310888294,,1/27/2018 19:37:04,false,elite,0.8824,44229653,USA,AL,Bon Air,24.179.4.50,no,,,,,,hopes to be involved in the uni's new newspaper - it's satirical and way cooler than the other one with its 'student news',,
1562458673,1/28/2018 13:42:25,false,3311660060,,1/28/2018 13:28:55,false,elite,0.8261,28709211,CAN,MB,Brandon,216.36.170.61,no,,,,,,hopes to be involved in the uni's new newspaper - it's satirical and way cooler than the other one with its 'student news',,
1562458674,1/27/2018 00:19:17,false,3309590850,,1/27/2018 00:17:38,false,neodev,0.88,44062380,USA,CA,San Francisco,45.56.195.190,yes,1,,,,,Got a painful reminder of why I REALLY dislike my little sister...and why I have to keep my room locked at all times...,,
1562458674,1/27/2018 12:24:53,false,3310389239,,1/27/2018 12:22:39,false,instagc,0.8696,19838540,USA,AL,Mobile,68.63.67.24,yes,1,,,,,Got a painful reminder of why I REALLY dislike my little sister...and why I have to keep my room locked at all times...,,
1562458674,1/27/2018 15:32:47,false,3310592639,,1/27/2018 15:31:38,false,elite,0.9048,44260973,USA,CA,Los Angeles,204.152.203.156,yes,1,,,,,Got a painful reminder of why I REALLY dislike my little sister...and why I have to keep my room locked at all times...,,
1562458675,1/28/2018 14:29:51,false,3311712021,,1/28/2018 14:22:26,false,elite,0.8261,28709211,CAN,MB,Brandon,216.36.170.61,yes,1,,,,,I believe I will soon regret this Facebook. I have a list of things to do. On the other hand Jeremy does have fantasy football and baseball.,,
1562458675,1/28/2018 16:18:45,false,3311804928,,1/28/2018 16:17:41,false,instagc,0.8462,27914150,USA,KS,Emporia,67.61.151.85,mixed,3,,,,,I believe I will soon regret this Facebook. I have a list of things to do. On the other hand Jeremy does have fantasy football and baseball.,,
1562458675,1/28/2018 16:24:47,false,3311810182,,1/28/2018 16:23:49,false,elite,1.0,44062216,GBR,H9,London,161.74.220.192,mixed,3,,,,,I believe I will soon regret this Facebook. I have a list of things to do. On the other hand Jeremy does have fantasy football and baseball.,,
1562458676,1/27/2018 00:23:39,false,3309595890,,1/27/2018 00:21:56,false,neodev,0.88,44062380,USA,CA,San Francisco,45.56.195.190,yes,1,,,,,"Anxiety about the future never profits; we feel no evil until it comes, and when we feel it, no counsel helps; wisdom is either too early or too late.",,
1562458676,1/27/2018 12:31:25,false,3310395577,,1/27/2018 12:29:21,false,instagc,0.8696,19838540,USA,AL,Mobile,68.63.67.24,no,,,,,,"Anxiety about the future never profits; we feel no evil until it comes, and when we feel it, no counsel helps; wisdom is either too early or too late.",,
1562458676,1/27/2018 13:32:37,false,3310473776,,1/27/2018 13:31:46,false,clixsense,0.9091,19638651,USA,SC,Murrells Inlet,98.122.122.239,yes,3,,,,,"Anxiety about the future never profits; we feel no evil until it comes, and when we feel it, no counsel helps; wisdom is either too early or too late.",,
1562458677,1/27/2018 16:54:36,false,3310695358,,1/27/2018 16:51:46,false,elite,0.9565,44185272,USA,CA,Los Angeles,204.152.203.155,no,,,,,,Alicia's coming over tommorrow and then we go see harry potter and maybe watch john williams tribute for the millionth time!!!!!!!!!! :),,
1562458677,1/27/2018 19:12:57,false,3310861136,,1/27/2018 19:11:59,false,elite,0.8824,44229653,USA,AL,Bon Air,24.179.4.50,no,,,,,,Alicia's coming over tommorrow and then we go see harry potter and maybe watch john williams tribute for the millionth time!!!!!!!!!! :),,
1562458677,1/28/2018 13:10:55,false,3311638000,,1/28/2018 13:09:06,false,elite,0.8261,28709211,CAN,MB,Brandon,216.36.170.61,no,,,,,,Alicia's coming over tommorrow and then we go see harry potter and maybe watch john williams tribute for the millionth time!!!!!!!!!! :),,
1562458678,1/27/2018 00:03:54,false,3309559904,,1/27/2018 00:03:09,false,neodev,0.88,44062380,USA,CA,San Francisco,45.56.195.50,no,,,,,,"Imagination is the beginning of creation. You imagine what you desire, you will what you imagine and at last you create what you will.",,
1562458678,1/27/2018 01:10:14,false,3309661423,,1/27/2018 01:09:10,false,elite,0.96,44218965,USA,CA,San Francisco,45.56.195.10,no,,,,,,"Imagination is the beginning of creation. You imagine what you desire, you will what you imagine and at last you create what you will.",,
1562458678,1/27/2018 02:49:02,false,3309797801,,1/27/2018 02:42:19,false,elite,0.9048,44260973,USA,CA,Los Angeles,204.152.203.155,no,,,,,,"Imagination is the beginning of creation. You imagine what you desire, you will what you imagine and at last you create what you will.",,
1562458678,1/27/2018 03:31:04,false,3309865779,,1/27/2018 03:30:16,false,instagc,0.9091,22430315,USA,NM,Albuquerque,73.26.174.122,no,,,,,,"Imagination is the beginning of creation. You imagine what you desire, you will what you imagine and at last you create what you will.",,
1562458679,1/26/2018 23:59:45,false,3309550405,,1/26/2018 23:58:32,false,neodev,0.88,44062380,USA,CA,San Francisco,45.56.195.50,no,,,,,,"Looking to get rid of: Diamond Flush Collection: 8's (x4), 9's (x2), 10's (x4), Jacks (x4), Queens (x5), Kings (x3), Ace (x2) Heart Flush Collection: 9, 10, Jack, Queen, King, Ace",,
